"LocalID";"AWArt";"AWArt_Bez";"VKPreis";"VKPreis_Brutto";"EKPreis";"AWMinuten";"c_date"
"4F8713F4-789D-4087-AB7F-FE6D19CB4F19";"KA";"Karosseriearbeiten";115,00;136,85;0,00;60,00;"03.08.2023 07:24:58"
"4F8713F4-789D-4087-AB7F-FE6D19CB4F19";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"03.08.2023 07:24:58"
"4F8713F4-789D-4087-AB7F-FE6D19CB4F19";"EL";"Werkstattarbeiten";75,00;89,25;0,00;60,00;"03.08.2023 07:24:58"
"4F8713F4-789D-4087-AB7F-FE6D19CB4F19";"KA";"Karosseriearbeiten";115,00;136,85;0,00;60,00;"04.07.2023 08:02:26"
"4F8713F4-789D-4087-AB7F-FE6D19CB4F19";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"04.07.2023 08:02:26"
"4F8713F4-789D-4087-AB7F-FE6D19CB4F19";"EL";"Werkstattarbeiten";75,00;89,25;0,00;60,00;"04.07.2023 08:02:26"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"EL";"Elektrikarbeiten";72,00;85,68;0,00;60,00;"01.08.2023 07:16:26"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"KA";"Karosseriearbeiten";90,00;107,10;0,00;60,00;"01.08.2023 07:16:26"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"01.08.2023 07:16:26"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";;"Standard Verrechnungssatz";63,00;74,97;0,00;60,00;"01.08.2023 07:16:26"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"WS";"Werkstattarbeiten";63,00;74,97;0,00;60,00;"01.08.2023 07:16:26"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"EL";"Elektrikarbeiten";72,00;85,68;0,00;60,00;"03.07.2023 08:35:30"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"KA";"Karosseriearbeiten";90,00;107,10;0,00;60,00;"03.07.2023 08:35:30"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"03.07.2023 08:35:30"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";;"Standard Verrechnungssatz";63,00;74,97;0,00;60,00;"03.07.2023 08:35:30"
"4FC3D8CB-E117-402E-840F-5EEC53236F13";"WS";"Werkstattarbeiten";63,00;74,97;0,00;60,00;"03.07.2023 08:35:30"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"EL";"Elektrikarbeiten";63,00;74,97;0,00;60,00;"01.07.2023 17:08:44"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"EK";"Elektronikarbeiten";63,00;74,97;0,00;60,00;"01.07.2023 17:08:44"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"KA";"Karosseriearbeiten";63,00;74,97;0,00;60,00;"01.07.2023 17:08:44"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"LA";"Lackierarbeiten";90,00;107,10;0,00;60,00;"01.07.2023 17:08:44"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"WS";"Werkstattarbeiten";63,00;74,97;0,00;60,00;"01.07.2023 17:08:44"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"ZB";"Zubehörarbeiten";63,00;74,97;0,00;60,00;"01.07.2023 17:08:44"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"EL";"Elektrikarbeiten";63,00;74,97;0,00;60,00;"01.08.2023 06:40:12"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"EK";"Elektronikarbeiten";63,00;74,97;0,00;60,00;"01.08.2023 06:40:12"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"KA";"Karosseriearbeiten";63,00;74,97;0,00;60,00;"01.08.2023 06:40:12"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"LA";"Lackierarbeiten";90,00;107,10;0,00;60,00;"01.08.2023 06:40:12"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"WS";"Werkstattarbeiten";63,00;74,97;0,00;60,00;"01.08.2023 06:40:12"
"4FFED028-748E-499F-87F8-3BB5C0A38003";"ZB";"Zubehörarbeiten";63,00;74,97;0,00;60,00;"01.08.2023 06:40:12"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"EL";"Elektrikarbeiten";85,00;101,15;0,00;60,00;"01.08.2023 08:19:36"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"EK";"Elektronikarbeiten";85,00;101,15;0,00;60,00;"01.08.2023 08:19:36"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"KA";"Karosseriearbeiten";85,00;101,15;0,00;60,00;"01.08.2023 08:19:36"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"WS";"Werkstattarbeiten";85,00;101,15;0,00;60,00;"01.08.2023 08:19:36"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"EL";"Elektrikarbeiten";85,00;101,15;0,00;60,00;"02.07.2023 17:28:10"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"EK";"Elektronikarbeiten";85,00;101,15;0,00;60,00;"02.07.2023 17:28:10"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"KA";"Karosseriearbeiten";85,00;101,15;0,00;60,00;"02.07.2023 17:28:10"
"5052B194-D56F-4B10-8900-6B35BA4ED636";"WS";"Werkstattarbeiten";85,00;101,15;0,00;60,00;"02.07.2023 17:28:10"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";;"Elektrikarbeiten";88,00;104,72;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";;"Elektrikarbeiten";88,00;104,72;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";"EL";"Elektrikarbeiten";88,00;104,72;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";"KA";"Karosseriearbeiten";123,00;146,37;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";;"Lackierarbeiten";123,00;146,37;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";;"LKW/Trapo";92,00;109,48;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";;"Standard Verrechnungssatz";86,00;102,34;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";"WS";"Werkstattarbeiten";86,00;102,34;0,00;60,00;"01.08.2023 08:39:22"
"505CA7D0-841C-49E2-B22C-9B27665D23D8";;"Zubehörarbeiten";86,00;102,34;0,00;60,00;"01.08.2023 08:39:22"
"5071AAC5-624D-47CF-A261-EF8C7256740A";;"Standard Verrechnungssatz";59,00;70,21;0,00;60,00;"02.08.2023 15:38:10"
"5071AAC5-624D-47CF-A261-EF8C7256740A";;"Standard Verrechnungssatz";59,00;70,21;0,00;60,00;"03.07.2023 10:00:54"
"50EFB08F-55EF-4794-944A-9F1AB0D42C61";;"Elektrik";9,70;11,54;0,00;6,00;"03.07.2023 07:27:20"
"50EFB08F-55EF-4794-944A-9F1AB0D42C61";"KA";"Karosseriearbeiten";14,50;17,26;0,00;6,00;"03.07.2023 07:27:20"
"50EFB08F-55EF-4794-944A-9F1AB0D42C61";"LA";"Lackierarbeiten";14,50;17,26;0,00;6,00;"03.07.2023 07:27:20"
"50EFB08F-55EF-4794-944A-9F1AB0D42C61";"WS";"Werkstattarbeiten";9,70;9,70;0,00;6,00;"03.07.2023 07:27:20"
"51A38C7A-4C4A-492B-9B00-E80EA43484DF";"KA";"Werkstattarbeiten";8,20;9,76;0,00;6,00;"01.08.2023 07:47:48"
"51A38C7A-4C4A-492B-9B00-E80EA43484DF";"KA";"Werkstattarbeiten";8,20;9,76;0,00;6,00;"03.07.2023 07:55:20"
"51A516E8-7D3B-4941-B9E5-EE1D53DF559F";"KA";"Karosseriearbeiten";129,00;153,51;0,00;60,00;"01.08.2023 08:13:40"
"51A516E8-7D3B-4941-B9E5-EE1D53DF559F";"LA";"Lackierarbeiten";141,25;168,09;0,00;60,00;"01.08.2023 08:13:40"
"51A516E8-7D3B-4941-B9E5-EE1D53DF559F";;"Standard Verrechnungssatz";80,00;95,20;0,00;60,00;"01.08.2023 08:13:40"
"51A516E8-7D3B-4941-B9E5-EE1D53DF559F";"WS";"Werkstattarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 08:13:40"
"51EB799F-53F3-4CE2-94D8-02C8F87BBEAB";"LA";"Elektrikarbeiten";119,00;141,61;0,00;60,00;"01.08.2023 07:59:42"
"51EB799F-53F3-4CE2-94D8-02C8F87BBEAB";"KA";"Karosseriearbeiten";109,00;129,71;0,00;60,00;"01.08.2023 07:59:42"
"51EB799F-53F3-4CE2-94D8-02C8F87BBEAB";"EL";"Mechanikarbeiten";99,00;117,81;0,00;60,00;"01.08.2023 07:59:42"
"52135640-CC47-4DBE-A42D-04584AC11433";"EL";"Elektrikarbeiten";95,00;113,05;0,00;60,00;"03.07.2023 13:58:30"
"52135640-CC47-4DBE-A42D-04584AC11433";"EK";"Elektronikarbeiten";95,00;113,05;0,00;60,00;"03.07.2023 13:58:30"
"52135640-CC47-4DBE-A42D-04584AC11433";"KA";"Karosseriearbeiten";95,00;113,05;0,00;60,00;"03.07.2023 13:58:30"
"52135640-CC47-4DBE-A42D-04584AC11433";"LA";"Lackierarbeiten";120,00;142,80;0,00;60,00;"03.07.2023 13:58:30"
"52135640-CC47-4DBE-A42D-04584AC11433";;"Standard Verrechnungssatz";60,00;71,40;0,00;60,00;"03.07.2023 13:58:30"
"52135640-CC47-4DBE-A42D-04584AC11433";"WS";"Werkstattarbeiten";60,00;71,40;0,00;60,00;"03.07.2023 13:58:30"
"52135640-CC47-4DBE-A42D-04584AC11433";"ZB";"Zubehörarbeiten";95,00;113,05;0,00;60,00;"03.07.2023 13:58:30"
"52368218-95D5-436B-A8E3-0E9A364EBB8C";"KA";"Karosseriearbeiten";120,00;142,80;0,00;60,00;"01.08.2023 06:58:06"
"52368218-95D5-436B-A8E3-0E9A364EBB8C";"LA";"Lackierarbeiten";144,00;171,36;0,00;60,00;"01.08.2023 06:58:06"
"52368218-95D5-436B-A8E3-0E9A364EBB8C";"WS";"Werkstattarbeiten";85,00;101,15;0,00;60,00;"01.08.2023 06:58:06"
"52368218-95D5-436B-A8E3-0E9A364EBB8C";"KA";"Karosseriearbeiten";120,00;142,80;0,00;60,00;"03.07.2023 06:51:48"
"52368218-95D5-436B-A8E3-0E9A364EBB8C";"LA";"Lackierarbeiten";144,00;171,36;0,00;60,00;"03.07.2023 06:51:48"
"52368218-95D5-436B-A8E3-0E9A364EBB8C";"WS";"Werkstattarbeiten";85,00;101,15;0,00;60,00;"03.07.2023 06:51:48"
"523BF034-7052-4806-9D16-E026B8ED73BA";"EL";"Elektrikarbeiten";63,02;74,99;0,00;60,00;"01.08.2023 08:42:56"
"523BF034-7052-4806-9D16-E026B8ED73BA";"EK";"Elektronikarbeiten";63,02;74,99;0,00;60,00;"01.08.2023 08:42:56"
"523BF034-7052-4806-9D16-E026B8ED73BA";"KA";"Karosseriearbeiten";92,44;110,00;0,00;60,00;"01.08.2023 08:42:56"
"523BF034-7052-4806-9D16-E026B8ED73BA";"LA";"Lackierarbeiten";98,32;117,00;0,00;60,00;"01.08.2023 08:42:56"
"523BF034-7052-4806-9D16-E026B8ED73BA";"WS";"Werkstattarbeiten";63,02;74,99;0,00;60,00;"01.08.2023 08:42:56"
"523BF034-7052-4806-9D16-E026B8ED73BA";"ZB";"Zubehörarbeiten";63,02;74,99;0,00;60,00;"01.08.2023 08:42:56"
"523BF034-7052-4806-9D16-E026B8ED73BA";"EL";"Elektrikarbeiten";63,02;74,99;0,00;60,00;"03.07.2023 09:04:38"
"523BF034-7052-4806-9D16-E026B8ED73BA";"EK";"Elektronikarbeiten";63,02;74,99;0,00;60,00;"03.07.2023 09:04:38"
"523BF034-7052-4806-9D16-E026B8ED73BA";"KA";"Karosseriearbeiten";92,44;110,00;0,00;60,00;"03.07.2023 09:04:38"
"523BF034-7052-4806-9D16-E026B8ED73BA";"LA";"Lackierarbeiten";98,32;117,00;0,00;60,00;"03.07.2023 09:04:38"
"523BF034-7052-4806-9D16-E026B8ED73BA";"WS";"Werkstattarbeiten";63,02;74,99;0,00;60,00;"03.07.2023 09:04:38"
"523BF034-7052-4806-9D16-E026B8ED73BA";"ZB";"Zubehörarbeiten";63,02;74,99;0,00;60,00;"03.07.2023 09:04:38"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";"KA";"Karosseriearbeiten";55,00;65,45;0,00;60,00;"03.07.2023 11:02:48"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";"LA";"Lackierarbeiten";192,30;228,84;0,00;60,00;"03.07.2023 11:02:48"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";;"Standard Verrechnungssatz";50,00;59,50;0,00;60,00;"03.07.2023 11:02:48"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";"WS";"Werkstattarbeiten";50,00;59,50;0,00;60,00;"03.07.2023 11:02:48"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";"KA";"Karosseriearbeiten";55,00;65,45;0,00;60,00;"03.08.2023 08:05:38"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";"LA";"Lackierarbeiten";192,30;228,84;0,00;60,00;"03.08.2023 08:05:38"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";;"Standard Verrechnungssatz";50,00;59,50;0,00;60,00;"03.08.2023 08:05:38"
"528C9157-1DE5-4977-A0FC-86F8A8D1E203";"WS";"Werkstattarbeiten";50,00;59,50;0,00;60,00;"03.08.2023 08:05:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"01.07.2023 08:05:18"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"01.08.2023 07:56:24"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"02.07.2023 09:47:16"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"02.08.2023 07:46:12"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"07.07.2023 07:54:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"08.07.2023 08:03:38"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"AU durchgeführt";30,00;35,70;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EL";"Elektrikarbeiten";4,00;4,76;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"EK";"Elektronikarbeiten";8,75;10,41;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"KA";"Karosseriearbeiten";8,75;10,41;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Karosseriearbeiten Versicherung";8,75;10,41;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"LA";"Lackierarbeiten";8,60;10,23;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ME";"Mechanik";8,75;10,41;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"terst";8,75;10,41;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"WS";"Werkstattarbeit";4,00;4,76;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";;"Werkstattarbeiten";4,00;4,76;0,00;5,00;"09.07.2023 09:58:42"
"52D95F56-C960-4C9B-8E04-CB1D2888FBEB";"ZB";"Zubehörarbeiten";4,00;4,76;0,00;5,00;"09.07.2023 09:58:42"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";"LA";"Karosseriearbeiten";69,50;82,71;0,00;60,00;"01.08.2023 06:35:52"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";;"Lackierarbeiten";115,00;115,00;0,00;60,00;"01.08.2023 06:35:52"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";;"Standard Verrechnungssatz";60,00;71,40;0,00;60,00;"01.08.2023 06:35:52"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";;"Versicherung";120,00;142,80;0,00;60,00;"01.08.2023 06:35:52"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";"WS";"Werkstattarbeiten";60,00;71,40;0,00;60,00;"01.08.2023 06:35:52"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";"LA";"Karosseriearbeiten";69,50;82,71;0,00;60,00;"03.07.2023 06:57:10"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";;"Lackierarbeiten";115,00;115,00;0,00;60,00;"03.07.2023 06:57:10"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";;"Standard Verrechnungssatz";60,00;71,40;0,00;60,00;"03.07.2023 06:57:10"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";;"Versicherung";120,00;142,80;0,00;60,00;"03.07.2023 06:57:10"
"52E35F3B-580E-4C34-8BFC-A811BEB735DD";"WS";"Werkstattarbeiten";60,00;71,40;0,00;60,00;"03.07.2023 06:57:10"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";"EL";"Elektrikarbeiten";68,00;80,92;0,00;60,00;"01.08.2023 06:42:24"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";"EK";"Elektronikarbeiten";87,00;103,53;0,00;60,00;"01.08.2023 06:42:24"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";"KA";"Karosseriearbeiten";108,50;129,12;0,00;60,00;"01.08.2023 06:42:24"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";"LA";"Lackierarbeiten";145,00;172,55;0,00;60,00;"01.08.2023 06:42:24"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";;"Versicherung";108,50;129,12;0,00;60,00;"01.08.2023 06:42:24"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";"WS";"Werkstattarbeiten";68,00;80,92;0,00;60,00;"01.08.2023 06:42:24"
"5328DAFB-E24D-464D-910B-E0D0853EF93F";"ZB";"Zubehörarbeiten";68,00;80,92;0,00;60,00;"01.08.2023 06:42:24"
